,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,audio_features,1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,271640,4
75,0.663,0.92,11,-4.07,0,0.226,0.00431,1.69e-05,0.101,0.533,99.935,audio_features,7DM4BPaS7uofFul3ywMe46,spotify:track:7DM4BPaS7uofFul3ywMe46,https://api.spotify.com/v1/tracks/7DM4BPaS7uofFul3ywMe46,https://api.spotify.com/v1/audio-analysis/7DM4BPaS7uofFul3ywMe46,259196,4
76,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,194080,4
77,0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,audio_features,0pxNyJJiL2zZZ5GgJ4JhsQ,spotify:track:0pxNyJJiL2zZZ5GgJ4JhsQ,https://api.spotify.com/v1/tracks/0pxNyJJiL2zZZ5GgJ4JhsQ,https://api.spotify.com/v1/audio-analysis/0pxNyJJiL2zZZ5GgJ4JhsQ,260440,4
78,0.813,0.456,1,-7.667,0,0.0684,0.169,2.86e-06,0.105,0.587,108.801,audio_features,1MkFj1ThZZxjYMNkczx9mk,spotify:track:1MkFj1ThZZxjYMNkczx9mk,https://api.spotify.com/v1/tracks/1MkFj1ThZZxjYMNkczx9mk,https://api.spotify.com/v1/audio-analysis/1MkFj1ThZZxjYMNkczx9mk,179293,4
79,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951,audio_features,2zMXH5k5NZy1Nw460bLvRh,spotify:track:2zMXH5k5NZy1Nw460bLvRh,https://api.spotify.com/v1/tracks/2zMXH5k5NZy1Nw460bLvRh,https://api.spotify.com/v1/audio-analysis/2zMXH5k5NZy1Nw460bLvRh,206320,4
80,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,audio_features,2hgzdQdnfWwtdpZbhZlV72,spotify:track:2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,218235,4
81,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,audio_features,3Yh9lZcWyKrK9GjbhuS0hR,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,https://api.spotify.com/v1/tracks/3Yh9lZcWyKrK9GjbhuS0hR,https://api.spotify.com/v1/audio-analysis/3Yh9lZcWyKrK9GjbhuS0hR,159736,4
82,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,audio_features,02shCNmb6IvgB5jLqKjtkK,spotify:track:02shCNmb6IvgB5jLqKjtkK,https://api.spotify.com/v1/tracks/02shCNmb6IvgB5jLqKjtkK,https://api.spotify.com/v1/audio-analysis/02shCNmb6IvgB5jLqKjtkK,208562,4
83,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,audio_features,7rl1z4j7MurMDnn9rHh4M2,spotify:track:7rl1z4j7MurMDnn9rHh4M2,https://api.spotify.com/v1/tracks/7rl1z4j7MurMDnn9rHh4M2,https://api.spotify.com/v1/audio-analysis/7rl1z4j7MurMDnn9rHh4M2,190453,4
84,0.587,0.63,2,-6.054,1,0.0311,0.0389,0.0,0.35,0.433,76.97,audio_features,0B0tYbVp7pDQAqKDhgMeaL,spotify:track:0B0tYbVp7pDQAqKDhgMeaL,https://api.spotify.com/v1/tracks/0B0tYbVp7pDQAqKDhgMeaL,https://api.spotify.com/v1/audio-analysis/0B0tYbVp7pDQAqKDhgMeaL,281827,4
85,0.658,0.82,0,-5.825,1,0.0674,0.00816,0.0,0.0839,0.697,112.938,audio_features,4sQmCQUZcnBPaVm4dEUKv7,spotify:track:4sQmCQUZcnBPaVm4dEUKv7,https://api.spotify.com/v1/tracks/4sQmCQUZcnBPaVm4dEUKv7,https://api.spotify.com/v1/audio-analysis/4sQmCQUZcnBPaVm4dEUKv7,237400,4
86,0.611,0.706,8,-5.036,1,0.0603,0.313,0.0,0.053,0.724,157.968,audio_features,2qxaR31Te4xDR2yO6LqM8z,spotify:track:2qxaR31Te4xDR2yO6LqM8z,https://api.spotify.com/v1/tracks/2qxaR31Te4xDR2yO6LqM8z,https://api.spotify.com/v1/audio-analysis/2qxaR31Te4xDR2yO6LqM8z,198240,4
87,0.552,0.733,3,-6.898,0,0.0933,0.0209,0.0,0.0858,0.643,143.56,audio_features,2mrZYZGmPFV3QOyYPZ1zsn,spotify:track:2mrZYZGmPFV3QOyYPZ1zsn,https://api.spotify.com/v1/tracks/2mrZYZGmPFV3QOyYPZ1zsn,https://api.spotify.com/v1/audio-analysis/2mrZYZGmPFV3QOyYPZ1zsn,198187,4
88,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,audio_features,5masKPHeAOVNgxdLebIcK7,spotify:track:5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/tracks/5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/audio-analysis/5masKPHeAOVNgxdLebIcK7,223187,4
89,0.662,0.705,1,-6.56,0,0.0399,0.0392,2.38e-06,0.105,0.865,159.996,audio_features,6ObpR8ek44tvWefQRcSo8K,spotify:track:6ObpR8ek44tvWefQRcSo8K,https://api.spotify.com/v1/tracks/6ObpR8ek44tvWefQRcSo8K,https://api.spotify.com/v1/audio-analysis/6ObpR8ek44tvWefQRcSo8K,250080,4
90,0.654,0.796,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854,audio_features,7kJlTKjNZVT26iwiDUVhRm,spotify:track:7kJlTKjNZVT26iwiDUVhRm,https://api.spotify.com/v1/tracks/7kJlTKjNZVT26iwiDUVhRm,https://api.spotify.com/v1/audio-analysis/7kJlTKjNZVT26iwiDUVhRm,178583,4
91,0.836,0.684,11,-5.818,1,0.241,0.122,0.0,0.0854,0.514,151.007,audio_features,5hyq3LBlCfjRQAFkdQwe8o,spotify:track:5hyq3LBlCfjRQAFkdQwe8o,https://api.spotify.com/v1/tracks/5hyq3LBlCfjRQAFkdQwe8o,https://api.spotify.com/v1/audio-analysis/5hyq3LBlCfjRQAFkdQwe8o,193271,4
92,0.643,0.503,7,-8.37,1,0.216,0.273,0.0,0.349,0.598,90.886,audio_features,71OvX5NNLrmz7rpq1ANTQn,spotify:track:71OvX5NNLrmz7rpq1ANTQn,https://api.spotify.com/v1/tracks/71OvX5NNLrmz7rpq1ANTQn,https://api.spotify.com/v1/audio-analysis/71OvX5NNLrmz7rpq1ANTQn,287987,4
93,0.618,0.61,4,-6.413,1,0.0517,0.0129,0.0,0.0821,0.595,125.887,audio_features,1V2K6ftpUhL9sLEoceuzoY,spotify:track:1V2K6ftpUhL9sLEoceuzoY,https://api.spotify.com/v1/tracks/1V2K6ftpUhL9sLEoceuzoY,https://api.spotify.com/v1/audio-analysis/1V2K6ftpUhL9sLEoceuzoY,218707,4
94,0.412,0.548,10,-6.981,1,0.243,0.0173,0.0,0.181,0.176,81.293,audio_features,4VJ7mnW4wjjIgPBM6KWvPu,spotify:track:4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/tracks/4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/audio-analysis/4VJ7mnW4wjjIgPBM6KWvPu,325615,4
95,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,audio_features,2CPqh63wRVscbceKcPxwvv,spotify:track:2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/tracks/2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/audio-analysis/2CPqh63wRVscbceKcPxwvv,183414,4
96,0.675,0.609,7,-5.027,0,0.0586,0.084,0.0,0.0957,0.378,120.039,audio_features,46ydq5g3k17iLJs3qMDvO6,spotify:track:46ydq5g3k17iLJs3qMDvO6,https://api.spotify.com/v1/tracks/46ydq5g3k17iLJs3qMDvO6,https://api.spotify.com/v1/audio-analysis/46ydq5g3k17iLJs3qMDvO6,208729,4
97,0.633,0.412,9,-7.339,1,0.0284,0.42,3.57e-06,0.048,0.214,102.215,audio_features,2ZHH9aoZjrqtFk1SX1dXy7,spotify:track:2ZHH9aoZjrqtFk1SX1dXy7,https://api.spotify.com/v1/tracks/2ZHH9aoZjrqtFk1SX1dXy7,https://api.spotify.com/v1/audio-analysis/2ZHH9aoZjrqtFk1SX1dXy7,202360,3
98,0.437,0.803,2,-6.412,1,0.305,0.0376,0.0,0.683,0.406,84.378,audio_features,7aBxcRw77817BrkdPChAGY,spotify:track:7aBxcRw77817BrkdPChAGY,https://api.spotify.com/v1/tracks/7aBxcRw77817BrkdPChAGY,https://api.spotify.com/v1/audio-analysis/7aBxcRw77817BrkdPChAGY,289760,4
99,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508,audio_features,5oMkgWZqmKjaJHrsXcsZZy,spotify:track:5oMkgWZqmKjaJHrsXcsZZy,https://api.spotify.com/v1/tracks/5oMkgWZqmKjaJHrsXcsZZy,https://api.spotify.com/v1/audio-analysis/5oMkgWZqmKjaJHrsXcsZZy,164523,4
100,0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,audio_features,5tFep7dXGd7vEJ668wTPux,spotify:track:5tFep7dXGd7vEJ668wTPux,https://api.spotify.com/v1/tracks/5tFep7dXGd7vEJ668wTPux,https://api.spotify.com/v1/audio-analysis/5tFep7dXGd7vEJ668wTPux,190312,4
101,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,audio_features,5NijSs5dAwaIybq1GaRTIe,spotify:track:5NijSs5dAwaIybq1GaRTIe,https://api.spotify.com/v1/tracks/5NijSs5dAwaIybq1GaRTIe,https://api.spotify.com/v1/audio-analysis/5NijSs5dAwaIybq1GaRTIe,212992,3
102,0.522,0.428,11,-11.332,0,0.143,0.235,2.35e-06,0.278,0.399,129.829,audio_features,1gGsNNUfvVMOv4llVMg8Vg,spotify:track:1gGsNNUfvVMOv4llVMg8Vg,https://api.spotify.com/v1/tracks/1gGsNNUfvVMOv4llVMg8Vg,https://api.spotify.com/v1/audio-analysis/1gGsNNUfvVMOv4llVMg8Vg,221538,4
103,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,audio_features,6I6NX6tjGsxFAsIfGzY9lJ,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,https://api.spotify.com/v1/tracks/6I6NX6tjGsxFAsIfGzY9lJ,https://api.spotify.com/v1/audio-analysis/6I6NX6tjGsxFAsIfGzY9lJ,264747,4
104,0.681,0.701,9,-6.336,1,0.0767,0.106,0.0,0.208,0.398,139.952,audio_features,4IWGnyOHDrVZEtPWfs4s7q,spotify:track:4IWGnyOHDrVZEtPWfs4s7q,https://api.spotify.com/v1/tracks/4IWGnyOHDrVZEtPWfs4s7q,https://api.spotify.com/v1/audio-analysis/4IWGnyOHDrVZEtPWfs4s7q,175203,4
105,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4
106,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
107,0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,audio_features,432hUIl3ISDeytYW5XBQ5h,spotify:track:432hUIl3ISDeytYW5XBQ5h,https://api.spotify.com/v1/tracks/432hUIl3ISDeytYW5XBQ5h,https://api.spotify.com/v1/audio-analysis/432hUIl3ISDeytYW5XBQ5h,301587,4
108,0.711,0.739,7,-3.804,0,0.129,0.114,0.0,0.226,0.43,136.919,audio_features,20dP2DaMHIAmwWAbp7peSr,spotify:track:20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/tracks/20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/audio-analysis/20dP2DaMHIAmwWAbp7peSr,252256,4
109,0.58,0.532,1,-5.668,0,0.0424,0.294,0.0,0.0948,0.39,112.049,audio_features,7BiELrM90hRxpozaIXbsLw,spotify:track:7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/tracks/7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/audio-analysis/7BiELrM90hRxpozaIXbsLw,206400,4
110,0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384,audio_features,4mCf3vQf7z0Yseo0RxAi3V,spotify:track:4mCf3vQf7z0Yseo0RxAi3V,https://api.spotify.com/v1/tracks/4mCf3vQf7z0Yseo0RxAi3V,https://api.spotify.com/v1/audio-analysis/4mCf3vQf7z0Yseo0RxAi3V,186467,3
111,0.828,0.607,1,-6.241,1,0.0432,0.0769,0.000683,0.108,0.409,101.012,audio_features,4zrwPfq5ENLzjq41Txs2HR,spotify:track:4zrwPfq5ENLzjq41Txs2HR,https://api.spotify.com/v1/tracks/4zrwPfq5ENLzjq41Txs2HR,https://api.spotify.com/v1/audio-analysis/4zrwPfq5ENLzjq41Txs2HR,275560,4
112,0.692,0.774,6,-2.48,0,0.0876,0.0623,0.0,0.873,0.349,134.952,audio_features,2nBI3iWLhupR7LyAJ5GGkE,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,https://api.spotify.com/v1/tracks/2nBI3iWLhupR7LyAJ5GGkE,https://api.spotify.com/v1/audio-analysis/2nBI3iWLhupR7LyAJ5GGkE,334253,4
113,0.764,0.475,0,-12.618,1,0.114,0.345,0.0,0.14,0.34,129.974,audio_features,40yJGQyEaBbIkXpwMFkXip,spotify:track:40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/tracks/40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/audio-analysis/40yJGQyEaBbIkXpwMFkXip,243270,4
114,0.743,0.571,7,-6.054,0,0.145,0.24,0.0,0.291,0.495,119.054,audio_features,0ESJlaM8CE1jRWaNtwSNj8,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/tracks/0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/audio-analysis/0ESJlaM8CE1jRWaNtwSNj8,213863,4
115,0.622,0.347,8,-13.292,1,0.0649,0.507,0.00421,0.0841,0.0757,75.512,audio_features,08AJ0xQv5LRZsvXf1Jkr2y,spotify:track:08AJ0xQv5LRZsvXf1Jkr2y,https://api.spotify.com/v1/tracks/08AJ0xQv5LRZsvXf1Jkr2y,https://api.spotify.com/v1/audio-analysis/08AJ0xQv5LRZsvXf1Jkr2y,217000,4
116,0.461,0.772,2,-3.98,0,0.375,0.282,0.0,0.178,0.414,167.018,audio_features,1o0kWPueYo94LIjPYOE5Nf,spotify:track:1o0kWPueYo94LIjPYOE5Nf,https://api.spotify.com/v1/tracks/1o0kWPueYo94LIjPYOE5Nf,https://api.spotify.com/v1/audio-analysis/1o0kWPueYo94LIjPYOE5Nf,372113,4
117,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,audio_features,4BhGTc3Cgay2U1QcTS7vQe,spotify:track:4BhGTc3Cgay2U1QcTS7vQe,https://api.spotify.com/v1/tracks/4BhGTc3Cgay2U1QcTS7vQe,https://api.spotify.com/v1/audio-analysis/4BhGTc3Cgay2U1QcTS7vQe,238120,4
118,0.674,0.752,11,-4.073,1,0.333,0.552,0.0,0.787,0.236,145.076,audio_features,1Wsbr1d2BouNGk2q92mIj7,spotify:track:1Wsbr1d2BouNGk2q92mIj7,https://api.spotify.com/v1/tracks/1Wsbr1d2BouNGk2q92mIj7,https://api.spotify.com/v1/audio-analysis/1Wsbr1d2BouNGk2q92mIj7,130293,4
119,0.545,0.534,8,-6.874,0,0.047,0.235,0.0,0.345,0.24,140.021,audio_features,2lpygKqzPFtItQ4ss3cgfb,spotify:track:2lpygKqzPFtItQ4ss3cgfb,https://api.spotify.com/v1/tracks/2lpygKqzPFtItQ4ss3cgfb,https://api.spotify.com/v1/audio-analysis/2lpygKqzPFtItQ4ss3cgfb,480187,4
120,0.575,0.734,2,-4.949,1,0.057,0.0757,0.0,0.241,0.494,83.986,audio_features,6M0IsaUX4GNyto4niSegfI,spotify:track:6M0IsaUX4GNyto4niSegfI,https://api.spotify.com/v1/tracks/6M0IsaUX4GNyto4niSegfI,https://api.spotify.com/v1/audio-analysis/6M0IsaUX4GNyto4niSegfI,179827,4
121,0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99,audio_features,0qy5D3OJre7SPJNMOL9I71,spotify:track:0qy5D3OJre7SPJNMOL9I71,https://api.spotify.com/v1/tracks/0qy5D3OJre7SPJNMOL9I71,https://api.spotify.com/v1/audio-analysis/0qy5D3OJre7SPJNMOL9I71,225205,4
122,0.664,0.704,8,-6.859,0,0.0974,0.0233,0.0,0.112,0.633,147.067,audio_features,7KyTq7H5f3Oavmuo9TX6QK,spotify:track:7KyTq7H5f3Oavmuo9TX6QK,https://api.spotify.com/v1/tracks/7KyTq7H5f3Oavmuo9TX6QK,https://api.spotify.com/v1/audio-analysis/7KyTq7H5f3Oavmuo9TX6QK,196336,4
123,0.714,0.62,11,-5.045,1,0.296,0.223,0.0,0.109,0.73,80.109,audio_features,36xxq7VDZZsGwARsn6Clo7,spotify:track:36xxq7VDZZsGwARsn6Clo7,https://api.spotify.com/v1/tracks/36xxq7VDZZsGwARsn6Clo7,https://api.spotify.com/v1/audio-analysis/36xxq7VDZZsGwARsn6Clo7,276347,4
124,0.823,0.617,7,-8.21,1,0.248,0.0465,0.0,0.11,0.304,110.007,audio_features,1gZNqH0rDxD1mXLeul1Qq7,spotify:track:1gZNqH0rDxD1mXLeul1Qq7,https://api.spotify.com/v1/tracks/1gZNqH0rDxD1mXLeul1Qq7,https://api.spotify.com/v1/audio-analysis/1gZNqH0rDxD1mXLeul1Qq7,208440,4
125,0.777,0.662,7,-8.393,1,0.27,0.536,4.61e-06,0.593,0.634,111.13,audio_features,3DlgDXIYtnWtJKiB8bZQMv,spotify:track:3DlgDXIYtnWtJKiB8bZQMv,https://api.spotify.com/v1/tracks/3DlgDXIYtnWtJKiB8bZQMv,https://api.spotify.com/v1/audio-analysis/3DlgDXIYtnWtJKiB8bZQMv,201733,4
126,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,audio_features,3NJG6vMH1ZsectZkocMEm0,spotify:track:3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/tracks/3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/audio-analysis/3NJG6vMH1ZsectZkocMEm0,239853,4
127,0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,audio_features,4gh0ZnHzaTMT1sDga7Ek0N,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/tracks/4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/audio-analysis/4gh0ZnHzaTMT1sDga7Ek0N,191623,4
128,0.536,0.708,6,-7.882,1,0.758,0.513,0.0,0.0951,0.09,78.33,audio_features,10bt2wAkFgCWRCEOyAyWT9,spotify:track:10bt2wAkFgCWRCEOyAyWT9,https://api.spotify.com/v1/tracks/10bt2wAkFgCWRCEOyAyWT9,https://api.spotify.com/v1/audio-analysis/10bt2wAkFgCWRCEOyAyWT9,322587,4
129,0.716,0.485,8,-8.241,1,0.237,0.0401,0.0,0.277,0.556,148.141,audio_features,0YSTRuZ7elW9CEBfZJW5Js,spotify:track:0YSTRuZ7elW9CEBfZJW5Js,https://api.spotify.com/v1/tracks/0YSTRuZ7elW9CEBfZJW5Js,https://api.spotify.com/v1/audio-analysis/0YSTRuZ7elW9CEBfZJW5Js,247600,4
130,0.752,0.765,9,-5.805,0,0.0908,0.118,0.0,0.31,0.309,105.998,audio_features,3cCxoOgfi6hgt8MNteuiiD,spotify:track:3cCxoOgfi6hgt8MNteuiiD,https://api.spotify.com/v1/tracks/3cCxoOgfi6hgt8MNteuiiD,https://api.spotify.com/v1/audio-analysis/3cCxoOgfi6hgt8MNteuiiD,193748,4
131,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932,audio_features,4cg1yakyRSIOjxKM2I7J1q,spotify:track:4cg1yakyRSIOjxKM2I7J1q,https://api.spotify.com/v1/tracks/4cg1yakyRSIOjxKM2I7J1q,https://api.spotify.com/v1/audio-analysis/4cg1yakyRSIOjxKM2I7J1q,176387,4
132,0.527,0.415,5,-7.184,1,0.131,0.329,0.0,0.195,0.12,125.357,audio_features,30Zcjs7pgEkmJA1lEbGSWT,spotify:track:30Zcjs7pgEkmJA1lEbGSWT,https://api.spotify.com/v1/tracks/30Zcjs7pgEkmJA1lEbGSWT,https://api.spotify.com/v1/audio-analysis/30Zcjs7pgEkmJA1lEbGSWT,236120,4
133,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,audio_features,7zsXy7vlHdItvUSH8EwQss,spotify:track:7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,185360,4
134,0.746,0.475,10,-11.243,0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,audio_features,3NxAG2ni1lLa8RKL6a0INc,spotify:track:3NxAG2ni1lLa8RKL6a0INc,https://api.spotify.com/v1/tracks/3NxAG2ni1lLa8RKL6a0INc,https://api.spotify.com/v1/audio-analysis/3NxAG2ni1lLa8RKL6a0INc,241400,4
135,0.439,0.447,10,-8.318,0,0.0436,0.111,0.0,0.303,0.11,121.48,audio_features,1W7zkKgRv9mrLbfdQ8XyH3,spotify:track:1W7zkKgRv9mrLbfdQ8XyH3,https://api.spotify.com/v1/tracks/1W7zkKgRv9mrLbfdQ8XyH3,https://api.spotify.com/v1/audio-analysis/1W7zkKgRv9mrLbfdQ8XyH3,177029,4
136,0.797,0.504,0,-6.538,1,0.114,0.0199,2.46e-05,0.198,0.178,114.994,audio_features,0cQvicmQo8syJ2Zv8aYDfN,spotify:track:0cQvicmQo8syJ2Zv8aYDfN,https://api.spotify.com/v1/tracks/0cQvicmQo8syJ2Zv8aYDfN,https://api.spotify.com/v1/audio-analysis/0cQvicmQo8syJ2Zv8aYDfN,128418,4
137,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935,audio_features,0H8XeaJunhvpBdBFIYi6Sh,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,https://api.spotify.com/v1/tracks/0H8XeaJunhvpBdBFIYi6Sh,https://api.spotify.com/v1/audio-analysis/0H8XeaJunhvpBdBFIYi6Sh,234213,4
138,0.511,0.629,0,-7.755,1,0.151,0.41,0.0,0.162,0.0442,129.924,audio_features,3qEg6xYffvuvwpq4U6FRrK,spotify:track:3qEg6xYffvuvwpq4U6FRrK,https://api.spotify.com/v1/tracks/3qEg6xYffvuvwpq4U6FRrK,https://api.spotify.com/v1/audio-analysis/3qEg6xYffvuvwpq4U6FRrK,242680,4
139,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,audio_features,0g5EKLgdKvNlln7TNqBByK,spotify:track:0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK,220573,4
140,0.696,0.57,0,-9.084,1,0.557,0.673,3.02e-06,0.098,0.329,76.976,audio_features,6VnqGxiMNexOe0kRmIsBw4,spotify:track:6VnqGxiMNexOe0kRmIsBw4,https://api.spotify.com/v1/tracks/6VnqGxiMNexOe0kRmIsBw4,https://api.spotify.com/v1/audio-analysis/6VnqGxiMNexOe0kRmIsBw4,189231,4
141,0.738,0.514,7,-11.831,1,0.0767,0.188,0.0,0.3,0.201,143.932,audio_features,28B02YJaBMp2byqoM9H92n,spotify:track:28B02YJaBMp2byqoM9H92n,https://api.spotify.com/v1/tracks/28B02YJaBMp2byqoM9H92n,https://api.spotify.com/v1/audio-analysis/28B02YJaBMp2byqoM9H92n,218333,4
142,0.742,0.561,6,-7.017,1,0.139,0.566,0.000135,0.641,0.55,134.01,audio_features,4brX8MJs5hxErgq48f9REO,spotify:track:4brX8MJs5hxErgq48f9REO,https://api.spotify.com/v1/tracks/4brX8MJs5hxErgq48f9REO,https://api.spotify.com/v1/audio-analysis/4brX8MJs5hxErgq48f9REO,326427,4
143,0.441,0.744,6,-6.248,0,0.476,0.262,0.000382,0.138,0.124,81.396,audio_features,66Q3fAmSX5eHamgbKa9alP,spotify:track:66Q3fAmSX5eHamgbKa9alP,https://api.spotify.com/v1/tracks/66Q3fAmSX5eHamgbKa9alP,https://api.spotify.com/v1/audio-analysis/66Q3fAmSX5eHamgbKa9alP,251573,4
144,0.475,0.776,0,-4.745,1,0.039,0.000715,0.0,0.597,0.561,165.088,audio_features,5UShsJdqJLZkl5JNj1ITlP,spotify:track:5UShsJdqJLZkl5JNj1ITlP,https://api.spotify.com/v1/tracks/5UShsJdqJLZkl5JNj1ITlP,https://api.spotify.com/v1/audio-analysis/5UShsJdqJLZkl5JNj1ITlP,116413,4
145,0.704,0.778,8,-6.722,1,0.156,0.275,0.0,0.401,0.465,109.963,audio_features,6WKk8l8EXiwPBYlmSlhZWx,spotify:track:6WKk8l8EXiwPBYlmSlhZWx,https://api.spotify.com/v1/tracks/6WKk8l8EXiwPBYlmSlhZWx,https://api.spotify.com/v1/audio-analysis/6WKk8l8EXiwPBYlmSlhZWx,331480,4
146,0.581,0.922,1,-3.408,0,0.0666,0.024,0.0,0.202,0.596,118.408,audio_features,1N7Aep1OewK9diaN9WbuuR,spotify:track:1N7Aep1OewK9diaN9WbuuR,https://api.spotify.com/v1/tracks/1N7Aep1OewK9diaN9WbuuR,https://api.spotify.com/v1/audio-analysis/1N7Aep1OewK9diaN9WbuuR,191545,4
147,0.483,0.941,2,-3.598,0,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,audio_features,5O9Dz0h08LuBi0aVvDcylh,spotify:track:5O9Dz0h08LuBi0aVvDcylh,https://api.spotify.com/v1/tracks/5O9Dz0h08LuBi0aVvDcylh,https://api.spotify.com/v1/audio-analysis/5O9Dz0h08LuBi0aVvDcylh,232067,4
